Date,EEM
2020-10-07,0.010971808564701924
2020-10-08,0.008194808044428958
2020-10-09,0.00681027241652532
2020-10-12,0.008727677546090495
2020-10-13,-0.004109847293503832
2020-10-14,-0.006733076113514258
2020-10-15,-0.007216289316427482
2020-10-16,0.0035240422034787944
2020-10-19,-0.002853235247474717
2020-10-20,0.011005888794371588
2020-10-21,0.0028303430476555036
2020-10-22,-0.00021712561105979855
2020-10-23,0.0058632937319136325
2020-10-26,-0.012953304107549246
2020-10-27,0.004374337976847054
2020-10-28,-0.025043524967178432
2020-10-29,0.01005141979094426
2020-10-30,-0.011278158568084118
2020-11-02,0.012748800409541738
2020-11-03,0.0044167506073102825
2020-11-04,0.03144248699856722
2020-11-05,0.017053941504557413
2020-11-06,0.004611206054141226
2020-11-09,0.006885060647869201
2020-11-10,-0.011396634559657226
2020-11-11,0.006497575984208748
2020-11-12,-0.0074969467455874295
2020-11-13,0.01405814781949255
2020-11-16,0.012414675556831067
2020-11-17,-0.001022037381032459
2020-11-18,-0.003477923124890925
2020-11-19,0.0016423302153254493
2020-11-20,0.005534016874419123
2020-11-23,0.002649942853671261
2020-11-24,0.013417311290927936
2020-11-25,-0.005616874041828757
2020-11-27,0.00948161497403599
2020-11-30,-0.02617919846914596
2020-12-01,0.019700486704504527
2020-12-02,0.0014087615290627742
2020-12-03,0.011454961037445255
2020-12-04,0.010331707778955534
2020-12-07,0.0
2020-12-08,0.00039342931889030375
2020-12-09,-0.00864943880513025
2020-12-10,0.012889003558667733
2020-12-11,-0.007047666802123653
2020-12-14,-0.005199252479590077
2020-12-15,0.010813044170768338
2020-12-16,0.0047543973046833
2020-12-17,0.0065061645527901835
2020-12-18,-0.0011751418341716668
2020-12-21,-0.014708876103375013
2020-12-22,-0.007961877344756507
2020-12-23,0.010232904602708315
2020-12-24,-0.0043693730220008
2020-12-28,0.00279262819675119
2020-12-29,0.014919463968071867
2020-12-30,0.013328064701450426
2020-12-31,-0.0005802653851668671
2021-01-04,0.0063866251743525115
2021-01-05,0.024038563918632017
2021-01-06,-0.008450783819882512
2021-01-07,0.009469689086239574
2021-01-08,0.02645402622826909
2021-01-11,-0.013525738255287578
2021-01-12,0.009820021611001595
2021-01-13,0.002201969814541016
2021-01-14,0.009337307164813291
2021-01-15,-0.014148320898383027
2021-01-19,0.016559181811246715
2021-01-20,0.017556704569542614
2021-01-21,0.001778709716754312
2021-01-22,-0.008700202477412211
2021-01-25,0.007522765996570868
2021-01-26,-0.007289045843469122
2021-01-27,-0.027757774715547412
2021-01-28,0.006999537723779259
2021-01-29,-0.024876606527198475
2021-02-01,0.027011723531672693
2021-02-02,0.012968070792197306
2021-02-03,0.005048713004568439
2021-02-04,0.0003588054084986414
2021-02-05,0.00860839271674041
2021-02-08,0.0017780020289317466
2021-02-09,0.010649678233612736
2021-02-10,0.0035124364150287413
2021-02-11,0.010675582216732149
2021-02-12,0.0008657195689216746
2021-02-16,0.0024221959581025576
2021-02-17,0.00034518145077155893
2021-02-18,-0.013802639508150527
2021-02-19,0.006473145658643098
2021-02-22,-0.029376142305538644
2021-02-23,0.00447718740108316
2021-02-24,-0.00641827175579146
2021-02-25,-0.02278838338790834
2021-02-26,-0.013404362797243441
2021-03-01,0.026800576465763948
2021-03-02,-0.009787837491131546
2021-03-03,-0.0020135268215064617
2021-03-04,-0.023294218024453972
2021-03-05,0.01089199613812708
2021-03-08,-0.02693663629232268
2021-03-09,0.021954981205859037
2021-03-10,-0.004483504044944131
2021-03-11,0.03152547814448181
2021-03-12,-0.017827741641525785
2021-03-15,0.002407674120728398
2021-03-16,0.004250010347593314
2021-03-17,0.0012878585985538482
2021-03-18,-0.018375581280116404
2021-03-19,0.012354887022926198
2021-03-22,-0.0029585523663221425
2021-03-23,-0.019102509243320354
2021-03-24,-0.022877540307413624
2021-03-25,0.00464391955184662
2021-03-26,0.02600154374829966
2021-03-29,-0.006945604257890814
2021-03-30,0.003213580288933038
2021-03-31,0.005087572313259736
2021-04-01,0.009748769488545639
2021-04-05,0.0038991179352128036
2021-04-06,0.005548232587875734
2021-04-07,-0.014714014904467998
2021-04-08,0.008213554791483668
2021-04-09,-0.008517018503570561
2021-04-12,-0.0059755895143877025
2021-04-13,0.004132968979071228
2021-04-14,0.005051481893486143
2021-04-15,0.009121363344652522
2021-04-16,0.0025826031485849388
2021-04-19,-0.0036798959448200996
2021-04-20,-0.008125579046535214
2021-04-21,0.006144049707642596
2021-04-22,-0.003515881414827504
2021-04-23,0.014484701353399299
2021-04-26,0.0012814126160227701
2021-04-27,-0.0005484408995048984
2021-04-28,0.007499471977057137
2021-04-29,-0.0023601045115695385
2021-04-30,-0.017652551942333727
2021-05-03,0.0
2021-05-04,-0.011300532963789633
2021-05-05,0.004684236155508392
2021-05-06,0.009511446281665892
2021-05-07,0.010345524657583427
2021-05-10,-0.017919167837153305
2021-05-11,-0.0027927498671103113
2021-05-12,-0.027632617776485402
2021-05-13,-0.0013439923234754847
2021-05-14,0.01807335830716239
2021-05-17,-0.0009441984239093593
2021-05-18,0.013421583351829192
2021-05-19,-0.0029846472545549396
2021-05-20,0.005799679718825557
2021-05-21,-0.011532553395578349
2021-05-24,0.008279937345313959
2021-05-25,0.009891816344151927
2021-05-26,0.007392279629379939
2021-05-27,0.0001835284068942844
2021-05-28,0.006419524769579299
2021-06-01,0.020594172308552094
2021-06-02,0.0016072034109693156
2021-06-03,-0.010697144710375639
2021-06-04,0.009010701150181655
2021-06-07,-0.005000997179966049
2021-06-08,-0.004846557664196394
2021-06-09,-0.002886052499671221
2021-06-10,0.008012619569997659
2021-06-11,-0.0034245619442956343
2021-06-14,0.0027127598120346708
2021-06-15,-0.006854066301971606
2021-06-16,-0.013621452358277164
2021-06-17,0.005523730462098975
2021-06-18,-0.006958546392454079
2021-06-21,0.004241289306011753
2021-06-22,-0.004590559704436226
2021-06-23,0.006087545867929478
2021-06-24,0.00916749744170664
2021-06-25,0.008357590560633898
2021-06-28,0.0009008318421195316
2021-06-29,-0.0007198805042299972
2021-06-30,-0.006485411330605095
2021-07-01,-0.00562104505595562
2021-07-02,-0.0010941461378383144
2021-07-06,-0.01752466868303071
2021-07-07,-0.00111480436426592
2021-07-08,-0.020833271365425676
2021-07-09,0.01728717153574677
2021-07-12,0.0009337138598435324
2021-07-13,0.0009329213604525322
2021-07-14,0.004287140359412911
2021-07-15,0.002412693146466083
2021-07-16,-0.007776411098509128
2021-07-19,-0.016794147042582974
2021-07-20,0.00322637890201527
2021-07-21,0.006432164932433482
2021-07-22,0.0018796341251003934
2021-07-23,-0.014821827399825849
2021-07-26,-0.019044055551432848
2021-07-27,-0.020190195970947178
2021-07-28,0.027144893943436443
2021-07-29,0.005015356154414619
2021-07-30,-0.009596921076330922
2021-08-02,0.007170694881664552
2021-08-03,0.00423309718601339
2021-08-04,0.00517346003632535
2021-08-05,-0.0015249667889971619
2021-08-06,-0.008400247760793511
2021-08-09,0.003273129357961091
2021-08-10,0.0013434191519436922
2021-08-11,0.0026828303695074496
2021-08-12,-0.008792002658037923
2021-08-13,-0.0025068326485132575
2021-08-16,-0.009085559419716449
2021-08-17,-0.01833797362932721
2021-08-18,0.001589904092288652
2021-08-19,-0.01706333640756763
2021-08-20,-0.0008075532004445662
2021-08-23,0.015151458477073776
2021-08-24,0.022686520418178313
2021-08-25,0.0011676003074623242
2021-08-26,-0.009523832113331632
2021-08-27,0.012362714153863807
2021-08-30,0.002132097898196239
2021-08-31,0.013733146832200616
2021-09-01,0.012783851517256473
2021-09-02,-0.004521542493374553
2021-09-03,0.0052990398909658065
2021-09-07,0.005835776294423445
2021-09-08,-0.014598319966537043
2021-09-09,-0.001899429124238905
2021-09-10,-0.001141746215072903
2021-09-13,0.0026671463986709387
2021-09-14,-0.008360345089510557
2021-09-15,-0.00019141552181534127
2021-09-16,-0.011307129601344057
2021-09-17,-0.004264358931776457
2021-09-20,-0.02686402987808456
2021-09-21,0.0074015529565385485
2021-09-22,0.012510088814995823
2021-09-23,0.007844402676366435
2021-09-24,-0.011869907102119881
2021-09-27,0.006498570637647916
2021-09-28,-0.012913306112152245
2021-09-29,-0.009316241226846822
2021-09-30,0.008003346255337052
2021-10-01,-0.0009923811919834158
2021-10-04,-0.014703018720298222
2021-10-05,0.007057842178865847
2021-10-06,-0.005606753079147153
2021-10-07,0.019532986462125423
2021-10-08,0.0037524440796650183
2021-10-11,-0.0019675785907378174
2021-10-12,-0.005126353904431058
2021-10-13,0.013872563290666884
2021-10-14,0.003127433668498991
2021-10-15,0.01208092037173425
2021-10-18,-0.0025028097060924015
2021-10-19,0.013317781072115231
2021-10-20,-0.00019028527160735997
2021-10-21,-0.006477584594253294
2021-10-22,-0.0021091224346461157
2021-10-25,0.005188371281767079
2021-10-26,-0.005161591031093038
2021-10-27,-0.00807070992457648
2021-10-28,0.000968542464648392
2021-10-29,-0.014515301088456223
2021-11-01,0.007855601780317745
2021-11-02,-0.008963401044672414
2021-11-03,0.004718821672176965
2021-11-04,-0.002348453012781637
2021-11-05,-0.0011769080698434964
2021-11-08,0.009230168875976386
2021-11-09,-0.003891673484287539
2021-11-10,-0.004102525824514758
2021-11-11,0.017261786105336574
2021-11-12,0.002699547335514474
2021-11-15,-0.0032691097091919197
2021-11-16,0.0013504330267870568
2021-11-17,-0.005202286502295483
2021-11-18,-0.012202201909308097
2021-11-19,-0.001568705238123913
2021-11-22,-0.00805187406145691
2021-11-23,-0.0009899105273176723
2021-11-24,-0.0013870978798409261
2021-11-26,-0.03353843430129966
2021-11-29,0.003901587672182405
2021-11-30,-0.0010227115645249363
2021-12-01,0.003685513635237392
2021-12-02,0.012239648856509744
2021-12-03,-0.01410715265527418
2021-12-06,0.007767825599786615
2021-12-07,0.015821602784125366
2021-12-08,0.003993471766853718
2021-12-09,-0.00477325550789065
2021-12-10,0.0007994842666341206
2021-12-13,-0.01585893800001903
2021-12-14,-0.002263881203399487
2021-12-15,-0.002887724385897572
2021-12-16,0.0012412539144812662
2021-12-17,-0.0049588604529764435
2021-12-20,-0.014950116888104215
2021-12-21,0.01686350550927518
2021-12-22,0.00476778843296799
2021-12-23,0.0051578916915497874
2021-12-27,0.004515425226314207
2021-12-28,-0.003269176157435827
2021-12-29,-0.004509956425356898
2021-12-30,0.011455744775482835
2021-12-31,-0.004888991900191986
2022-01-03,0.007164911110234096
2022-01-04,-0.0034552894861572536
2022-01-05,-0.016316609042336117
2022-01-06,0.004561523568473502
2022-01-07,0.009081535526207052
2022-01-10,0.0
2022-01-11,0.023113164461178393
2022-01-12,0.016593171242183846
2022-01-13,-0.01415916575236853
2022-01-14,-0.0003990119326404695
2022-01-18,-0.017760967278552697
2022-01-19,0.0042666640158148805
2022-01-20,0.005866851437940301
2022-01-21,-0.014481130155790334
2022-01-24,-0.014081594158956712
2022-01-25,-0.0018630266037040766
2022-01-26,-0.012650194836664963
2022-01-27,-0.01155222608794404
2022-01-28,0.004887452033010886
2022-01-31,0.03277631749464405
2022-02-01,0.006142500301814513
2022-02-02,-0.0016278650809354867
2022-02-03,-0.010599389966694073
2022-02-04,0.002472236775036718
2022-02-07,-0.002054988758744547
2022-02-08,0.009678660512800086
2022-02-09,0.015704578692328663
2022-02-10,-0.006626491628794251
2022-02-11,-0.0151606474428011
2022-02-14,-0.006978663662250306
2022-02-15,0.021703204781426066
2022-02-16,0.00728300245490221
2022-02-17,-0.011648947448280933
2022-02-18,-0.009957290987932521
2022-02-22,-0.014162692277511768
2022-02-23,-0.011659265993030576
2022-02-24,-0.020644632576342192
2022-02-25,0.018498477167864014
2022-02-28,-0.013093935071420981
2022-03-01,-0.013267572230557079
2022-03-02,0.0017348359225779486
2022-03-03,-0.014072252885458214
2022-03-04,-0.020201965019778
2022-03-07,-0.03742722806099352
2022-03-08,0.0032596205096588893
2022-03-09,0.02831296114087478
2022-03-10,-0.018731727694288436
2022-03-11,-0.020929266049988904
2022-03-14,-0.024195314210641583
2022-03-15,0.0014442696960295098
2022-03-16,0.08052892342535367
2022-03-17,-0.0051167822598782164
2022-03-18,0.01431127460366044
2022-03-21,-0.015432083530097729
2022-03-22,0.018136859355826207
2022-03-23,-0.006597751287637954
2022-03-24,0.005313366731358737
2022-03-25,-0.007927834806794265
2022-03-28,0.003329676849412877
2022-03-29,0.01703548351171924
2022-03-30,-0.0028280096072771377
2022-03-31,-0.015052314996603866
2022-04-01,0.016611325581540548
2022-04-04,0.017646978052007434
2022-04-05,-0.018411440470673
2022-04-06,-0.013086228499623154
2022-04-07,-0.007955775852399927
2022-04-08,0.0008910847282377343
2022-04-11,-0.012463895070570885
2022-04-12,-0.0031553011095887262
2022-04-13,0.0131135793353645
2022-04-14,-0.012943839272164692
2022-04-18,-0.003391219877307061
2022-04-19,-0.004990883080683406
2022-04-20,-0.005928022154476076
2022-04-21,-0.019266055743868193
2022-04-22,-0.008886743475525094
2022-04-25,-0.00731489086709991
2022-04-26,-0.0218682556755444
2022-04-27,0.011664569930639024
2022-04-28,0.014412769987318663
2022-04-29,0.0035520229082697252
2022-05-02,-0.0014158389831711027
2022-05-03,0.007325262258968124
2022-05-04,0.010790394946527115
2022-05-05,-0.036899545564988534
2022-05-06,-0.013734937399610958
2022-05-09,-0.02882962248268861
2022-05-10,0.004779733869975988
2022-05-11,-0.007010343698487298
2022-05-12,-0.006555696024135083
2022-05-13,0.027664808692976273
2022-05-16,-0.003951466577204132
2022-05-17,0.024547427433553093
2022-05-18,-0.023959288536835488
2022-05-19,0.015868981686536276
2022-05-20,0.004149485099502526
2022-05-23,0.007535066415742975
2022-05-24,-0.017370170874720703
2022-05-25,0.004910278713010863
2022-05-26,0.01563655994870672
2022-05-27,0.011546717069074397
2022-05-31,0.014030872850650633
2022-06-01,-0.007035543742022421
2022-06-02,0.01724135229457069
2022-06-03,-0.016252596223699123
2022-06-06,0.005428256114494934
2022-06-07,0.0030517281202540048
2022-06-08,0.005382620276124461
2022-06-09,-0.023663134624555715
2022-06-10,-0.011060246411771502
2022-06-13,-0.03501110147349551
2022-06-14,0.013857516774678835
2022-06-15,0.013170826555320758
2022-06-16,-0.030659739457159718
2022-06-17,0.0037954474189771936
2022-06-21,0.01613324483620504
2022-06-22,-0.01786155423815905
2022-06-23,0.0030310306251861707
2022-06-24,0.023671773386783945
2022-06-27,0.0012299125244945586
2022-06-28,-0.0061425135886886695
2022-06-29,-0.003955688402302204
2022-06-30,-0.004715735377556762
2022-07-01,-0.00623431974358124
2022-07-05,-0.007779160891036807
2022-07-06,-0.006069934959337719
2022-07-07,0.02010203867057836
2022-07-08,0.0
2022-07-11,-0.026690038714226927
2022-07-12,-0.003844187088197115
2022-07-13,-0.0023154342893710878
2022-07-14,-0.0090252818578338
2022-07-15,0.0052041669711337946
2022-07-18,0.006989566153261961
2022-07-19,0.016452376732158047
2022-07-20,-0.004299511266980138
2022-07-21,0.011429933228963352
2022-07-22,-0.010045114061352778
2022-07-25,0.0035516264555077726
2022-07-26,-0.00783639437725192
2022-07-27,0.018598793342643694
2022-07-28,0.004252193276314431
2022-07-29,-0.004732382746981623
2022-08-01,-0.008508540642519047
2022-08-02,-0.004795273901574637
2022-08-03,0.00786191754584964
2022-08-04,0.007045744210547378
2022-08-05,0.0009995220704417385
2022-08-08,0.0012482320048861073
2022-08-09,-0.003739925086691742
2022-08-10,0.012512529506460313
2022-08-11,0.003954711204564587
2022-08-12,0.010585768531775397
2022-08-15,-0.0046284277267770735
2022-08-16,-0.00024471830578454146
2022-08-17,-0.004161632123113823
2022-08-18,-0.005653830530826354
2022-08-19,-0.013596948315028445
2022-08-22,-0.00877204281286137
2022-08-23,0.005309616388402549
2022-08-24,-0.00025128189961676206
2022-08-25,0.021635017186623307
2022-08-26,-0.014774705783074493
2022-08-29,-0.006248446366277416
2022-08-30,-0.011820796917277776
2022-08-31,0.003563377619870467
2022-09-01,-0.00786223036668654
2022-09-02,-0.009202339860809872
2022-09-06,-0.01186800401731336
2022-09-07,0.008877317501052584
2022-09-08,-0.005434768151424407
2022-09-09,0.014832030998831458
2022-09-12,0.014871962846290554
2022-09-13,-0.030823643898034603
2022-09-14,0.004952996321078373
2022-09-15,-0.010635423889137963
2022-09-16,-0.009176728041050408
2022-09-19,0.003175403450642822
2022-09-20,-0.005539528997417609
2022-09-21,-0.016710831765979428
2022-09-22,-0.004855728950503679
2022-09-23,-0.024667830386918776
2022-09-26,-0.012229053787290556
2022-09-27,-0.0011254012596905172
2022-09-28,0.008732381316377769
2022-09-29,-0.022340154618449404
2022-09-30,-0.003713276216124717
2022-10-03,0.01634171638767623
2022-10-04,0.032722278395451276
2022-10-05,0.0005463668346235018
2022-10-06,-0.006006192068616301
2022-10-07,-0.02087327732451305
2022-10-10,-0.014025261617088058
2022-10-11,-0.01593171643619795
2022-10-12,0.0011565475688133375
2022-10-13,0.002887435145499717
2022-10-14,-0.014972795139587713
2022-10-17,0.02747758875636075
2022-10-18,0.00028458893041460875
2022-10-19,-0.01820266275130078
2022-10-20,0.006373196391019187
2022-10-21,0.015256135515518077
2022-10-24,-0.0379926976709648
2022-10-25,0.008252161420301718
2022-10-26,0.016369782049720394
2022-10-27,-0.007765394507346257
2022-10-28,-0.00608693994098497
2022-10-31,-0.0029164854117575967
2022-11-01,0.018426573748233865
2022-11-02,-0.00832869873454789
2022-11-03,0.00579219194189351
2022-11-04,0.042326524620517114
2022-11-07,0.0005525550246558986
2022-11-08,0.007178340271740913
2022-11-09,-0.017269915262117186
2022-11-10,0.036262368218087815
2022-11-11,0.027187090370857092
2022-11-14,-0.00602719629567694
2022-11-15,0.02293664699472875
2022-11-16,-0.015979256795806918
2022-11-17,0.0018334877392911508
2022-11-18,-0.005751598409700409
2022-11-21,-0.01262156547629667
2022-11-22,0.0023968290466336306
2022-11-23,0.008235907104368279
2022-11-25,-0.004743023652389322
2022-11-28,-0.004500997070781443
2022-11-29,0.021542557233899196
2022-11-30,0.02889863048538821
2022-12-01,-0.0032894155060911867
2022-12-02,0.003808077805324661
2022-12-05,-0.01138079010226467
2022-12-06,-0.0012792061475100924
2022-12-07,-0.005891337574801536
2022-12-08,0.012110040969951719
2022-12-09,-0.006618923747402583
2022-12-12,-0.0030753075228495685
2022-12-13,0.007151065816165758
2022-12-14,0.0005183176870795503
2022-12-15,-0.023051037965378884
2022-12-16,0.0029162303648058163
2022-12-19,0.0007930423805573295
2022-12-20,-0.0002644232337741803
2022-12-21,0.008982924248064128
2022-12-22,-0.008902949725099307
2022-12-23,-0.0013207539296549164
2022-12-27,0.014814706884084927
2022-12-28,-0.01459843534350469
2022-12-29,0.016666464891754496
2022-12-30,-0.013791079410225837
2023-01-03,0.008443103112605543
2023-01-04,0.03008898186508535
2023-01-05,-0.003047984227136813
2023-01-06,0.020891724161555603
2023-01-09,0.0074867934810511905
2023-01-10,0.007183676712277709
2023-01-11,0.004181057790290321
2023-01-12,0.004898224274676677
2023-01-13,0.0065805285643996125
2023-01-17,-0.005568894129529323
2023-01-18,-0.0068176778027001506
2023-01-19,0.007599872241686789
2023-01-20,0.015328480818706636
2023-01-23,0.00718897263207996
2023-01-24,0.0007139876344279816
2023-01-25,0.0009509191496301916
2023-01-26,0.00950121575275431
2023-01-27,-0.004705848497311149
2023-01-30,-0.020094680681278843
2023-01-31,-0.002171250852701756
2023-02-01,0.012330788608240217
2023-02-02,-0.005970891853851024
2023-02-03,-0.017779932299915147
2023-02-06,-0.014676999030944549
2023-02-07,0.003972165883068479
2023-02-08,-0.0012364657968043646
2023-02-09,0.004704226414095514
2023-02-10,-0.00961070084904736
2023-02-13,0.008211014383634252
2023-02-14,-0.001727554509416973
2023-02-15,-0.008405428492134881
2023-02-16,0.0002492873501662718
2023-02-17,-0.010967020104167835
2023-02-21,-0.012600868233542228
2023-02-22,-0.004849403969635513
2023-02-23,0.004873035286297123
2023-02-24,-0.02246038101248926
2023-02-27,0.005221788553514628
2023-02-28,-0.007012858326986948
2023-03-01,0.021449021616606112
2023-03-02,0.0035851735391998485
2023-03-03,0.008930914967975712
2023-03-06,-0.0035406414820118304
2023-03-07,-0.016751403753511696
2023-03-08,0.0041300685149388006
2023-03-09,-0.022107967652950422
2023-03-10,-0.005257586052050622
2023-03-13,0.0015857728445951569
2023-03-14,0.000527540341288768
2023-03-15,-0.01714130765508448
2023-03-16,0.015293773384457365
2023-03-17,-0.006078207272936287
2023-03-20,0.003722441335745952
2023-03-21,0.009006503898627338
2023-03-22,0.003938359077299891
2023-03-23,0.013859597508367072
2023-03-24,-0.002579243151118127
2023-03-27,-0.0054306054913051405
2023-03-28,0.014300600496756521
2023-03-29,0.002819691518833878
2023-03-30,0.009969279822770183
2023-03-31,-0.001265365296457266
2023-04-03,0.0020273548192166757
2023-04-04,0.0
2023-04-05,-0.007840233277359498
2023-04-06,0.004078688650499096
2023-04-10,0.0010153759127047302
2023-04-11,0.006086692070507604
2023-04-12,-0.0070580776952066104
2023-04-13,0.013709014196036762
2023-04-14,-0.005259241401462278
2023-04-17,0.004279903245658634
2023-04-18,-0.0012533110711987483
2023-04-19,-0.010040290462151047
2023-04-20,-0.0015211332165221414
2023-04-21,-0.009395743182471161
2023-04-24,-0.0023071618981098663
2023-04-25,-0.018756470861224117
2023-04-26,0.005760682272455853
2023-04-27,0.013538044402541916
2023-04-28,0.005137597996350385
2023-05-01,-0.0033223127751366155
2023-05-02,-0.009743571851054345
2023-05-03,-0.0015535355806312046
2023-05-04,0.008039177032771239
