Date,XLRE
2020-10-07,0.0027532663558422765
2020-10-08,0.01674879220694403
2020-10-09,-0.0027001105764803413
2020-10-12,0.005144509976531042
2020-10-13,-0.016971821899855244
2020-10-14,-0.011510242922064706
2020-10-15,0.00471317684054906
2020-10-16,-0.0035872791979799645
2020-10-19,-0.01578519668468037
2020-10-20,0.006753233730754982
2020-10-21,-0.0036332085461325825
2020-10-22,-0.007013002581868322
2020-10-23,0.006497542342296381
2020-10-26,-0.012068704000223418
2020-10-27,-0.012784015628227063
2020-10-28,-0.022158227971654787
2020-10-29,0.011477470255727873
2020-10-30,-0.00640093560030619
2020-11-02,0.024597346070591275
2020-11-03,0.01571840058565943
2020-11-04,0.0028140117527046815
2020-11-05,0.0036476072930828884
2020-11-06,-0.003913828510943462
2020-11-09,0.02638227008282734
2020-11-10,0.0054687652650424745
2020-11-11,0.007614960836395568
2020-11-12,-0.010256247191382961
2020-11-13,0.022906682676405277
2020-11-16,0.006398377069964267
2020-11-17,0.0005300577612610269
2020-11-18,-0.016945139318944813
2020-11-19,0.0016159347955024828
2020-11-20,-0.006722117942929873
2020-11-23,-0.0032484310605028766
2020-11-24,-0.0005432003324669088
2020-11-25,0.0024456378474946305
2020-11-27,-0.0018975016861199068
2020-11-30,-0.008690836839877258
2020-12-01,0.012602767765526268
2020-12-02,-0.010551823604980637
2020-12-03,0.0073829320407414745
2020-12-04,0.013300844532457834
2020-12-07,-0.009911640368364005
2020-12-08,-0.004599743457373795
2020-12-09,-0.009241444563225731
2020-12-10,-0.005486832037366884
2020-12-11,0.0005514920195217599
2020-12-14,-0.007168250072413174
2020-12-15,0.017495158531408705
2020-12-16,0.00027284179884512483
2020-12-17,0.011732452284218597
2020-12-18,-0.01726009992981503
2020-12-21,-0.009006224978399091
2020-12-22,0.00701248721034653
2020-12-23,-0.009470630046930273
2020-12-24,0.009842543040723628
2020-12-28,0.008075573849257056
2020-12-29,-0.00773486311750915
2020-12-30,0.005568058491741246
2020-12-31,0.01218171374622834
2021-01-04,-0.032275753914434824
2021-01-05,-0.001130671489518953
2021-01-06,-0.004810414255663975
2021-01-07,0.003127785836991137
2021-01-08,0.010771002353615833
2021-01-11,-0.01682596300835959
2021-01-12,0.0008559348284866708
2021-01-13,0.01367904657003427
2021-01-14,0.006185099880131384
2021-01-15,0.015367449456590299
2021-01-19,-0.006604322676374896
2021-01-20,0.020775656071478243
2021-01-21,-0.0032565203555693367
2021-01-22,0.002450142034577052
2021-01-25,0.008962684370986018
2021-01-26,0.010228709067512387
2021-01-27,-0.012789590360757774
2021-01-28,0.0026989671080894784
2021-01-29,-0.010497969430746545
2021-02-01,0.022578912878763235
2021-02-02,0.004256312284762975
2021-02-03,-0.003973351250234902
2021-02-04,0.005584953694220962
2021-02-05,0.003438397783857683
2021-02-08,0.0021085236580520306
2021-02-09,0.0044713319594960055
2021-02-10,0.006808018439342867
2021-02-11,-0.001820574007395881
2021-02-12,-0.000260572981373719
2021-02-16,-0.010685229573433208
2021-02-17,0.0007901327265378288
2021-02-18,-0.000526378446947362
2021-02-19,0.0031602867527815715
2021-02-22,0.005776016719246435
2021-02-23,0.0036542204929794764
2021-02-24,0.004681658486140217
2021-02-25,-0.01630869819581482
2021-02-26,-0.017368264975806347
2021-03-01,0.0010710227690533536
2021-03-02,-0.006153031394542041
2021-03-03,-0.012382371347957277
2021-03-04,-0.007358684103298985
2021-03-05,0.011532054218258425
2021-03-08,0.004886197475285847
2021-03-09,0.01134496655562156
2021-03-10,0.00988236500625006
2021-03-11,0.014810887531483408
2021-03-12,0.017201135649624222
2021-03-15,0.01127323973951122
2021-03-16,0.0
2021-03-17,-0.0015200358437980066
2021-03-18,-0.0063436153690951125
2021-03-19,-0.013278993043897236
2021-03-22,0.011030339094189046
2021-03-23,0.0031025792847405587
2021-03-24,-0.004381308256184435
2021-03-25,0.008542561356318812
2021-03-26,0.024384003463783888
2021-03-29,-0.0022551083576243247
2021-03-30,-0.004269523495201155
2021-03-31,-0.004035198561893272
2021-04-01,0.015953541421122264
2021-04-05,0.005234193957268873
2021-04-06,0.002479667395963503
2021-04-07,0.0012367122587912949
2021-04-08,-0.004940847965046569
2021-04-09,0.0014895594753783215
2021-04-12,0.0059495951143495596
2021-04-13,0.005914406788615656
2021-04-14,-0.0061246981482310225
2021-04-15,0.01897938632514884
2021-04-16,0.0014515796340863751
2021-04-19,0.0031398364372221543
2021-04-20,0.011076479888687984
2021-04-21,0.004524828285814353
2021-04-22,-0.004267282057408894
2021-04-23,0.005714338640003591
2021-04-26,0.0021307145219287005
2021-04-27,0.0
2021-04-28,-0.003543814432989678
2021-04-29,0.007349580613095652
2021-04-30,0.00658986433048403
2021-05-03,-0.005377878854527229
2021-05-04,-0.006111597601789698
2021-05-05,-0.014664287180267799
2021-05-06,0.004800689114236034
2021-05-07,0.01218341171643944
2021-05-10,0.004484456048825303
2021-05-11,-0.01174808257154314
2021-05-12,-0.024251058355649557
2021-05-13,0.012670592912529033
2021-05-14,0.009384202838416345
2021-05-17,0.00047650770642149176
2021-05-18,0.001905965621840311
2021-05-19,-0.0038051001545755803
2021-05-20,0.012413811297658395
2021-05-21,-0.0016503131092063805
2021-05-24,0.010864258730120202
2021-05-25,0.0028035057868784907
2021-05-26,0.0023299294172076657
2021-05-27,-0.0011622567324525157
2021-05-28,0.006749056490029659
2021-06-01,0.017106088835294297
2021-06-02,0.013863388692383127
2021-06-03,-0.0020173177383447927
2021-06-04,0.0008981994308556729
2021-06-07,0.00942570592599079
2021-06-08,0.00533555701442312
2021-06-09,0.0011059071552184108
2021-06-10,0.010160997191269061
2021-06-11,-0.006341432010224857
2021-06-14,0.005721843146182071
2021-06-15,-0.009190480699874493
2021-06-16,-0.009054899335987687
2021-06-17,0.0037889024044590602
2021-06-18,-0.015763735644660826
2021-06-21,0.01986612455958281
2021-06-22,-0.004452309948667854
2021-06-23,-0.0031305355234019228
2021-06-24,-0.004710796131935369
2021-06-25,0.007211940598720545
2021-06-28,0.0004475618053467745
2021-06-29,-0.0006710423750833083
2021-06-30,-0.007833200004639829
2021-07-01,0.004060172187761113
2021-07-02,0.004718304883646773
2021-07-06,0.008944246905606912
2021-07-07,0.005097423020307357
2021-07-08,-0.0008818060317276055
2021-07-09,0.013242060255159505
2021-07-12,0.00871279407138914
2021-07-13,-0.012956115803731794
2021-07-14,0.008750818770815183
2021-07-15,0.0015178442667969083
2021-07-16,0.0010828982069028825
2021-07-19,-0.015574262882415257
2021-07-20,0.01801785630185848
2021-07-21,-0.003021937653872153
2021-07-22,-0.00714409803194993
2021-07-23,0.009158148511122066
2021-07-26,0.0
2021-07-27,0.007995144036155422
2021-07-28,-0.006002414749403884
2021-07-29,-0.00301914121321456
2021-07-30,0.003244705395703873
2021-08-02,0.00043106403497916723
2021-08-03,0.004094953006625657
2021-08-04,-0.003219633533247279
2021-08-05,0.007967124840262185
2021-08-06,-0.0017089803662420078
2021-08-09,-0.0044937766944875834
2021-08-10,-0.010748135041561913
2021-08-11,0.005432456294643062
2021-08-12,0.0034582296696590298
2021-08-13,0.006676471829108577
2021-08-16,0.0010696417296904848
2021-08-17,0.001923541930435535
2021-08-18,-0.010451990845584236
2021-08-19,0.008406870769463337
2021-08-20,0.00470284966025214
2021-08-23,-0.0038297072659682074
2021-08-24,-0.007475541732875457
2021-08-25,-0.0010761400766530205
2021-08-26,0.0006463228713424751
2021-08-27,0.008180901169948296
2021-08-30,0.01217168187341433
2021-08-31,0.005907256116042037
2021-09-01,0.01719801659981668
2021-09-02,0.004742178995296609
2021-09-03,0.0
2021-09-07,-0.011081509105613563
2021-09-08,0.006017761542541855
2021-09-09,-0.02124560622001337
2021-09-10,-0.012644840296284432
2021-09-13,0.005549489037518507
2021-09-14,-0.0021227612136499596
2021-09-15,0.0038288929032064267
2021-09-16,0.0019071442007077
2021-09-17,-0.009094432349499693
2021-09-20,-0.00684733224036016
2021-09-21,0.0002160679818401512
2021-09-22,0.008426907176050324
2021-09-23,-0.004928093944393641
2021-09-24,-0.011412504181631755
2021-09-27,-0.016554211668327046
2021-09-28,-0.005979711640824559
2021-09-29,0.006461398024843135
2021-09-30,-0.01593989964257514
2021-10-01,0.010798763194219463
2021-10-04,0.0011127544877873596
2021-10-05,-0.007781206098111837
2021-10-06,0.009634975035712534
2021-10-07,0.0011094470589911865
2021-10-08,-0.010862390963389257
2021-10-11,0.0013448371282720473
2021-10-12,0.013428647899489388
2021-10-13,0.005741944874512628
2021-10-14,0.014053951822174282
2021-10-15,0.0004330726385481931
2021-10-18,0.001731351597198838
2021-10-19,0.004537957416151039
2021-10-20,0.015271796203438104
2021-10-21,0.003177993450246497
2021-10-22,0.0071805949232568445
2021-10-25,0.002935522811639668
2021-10-26,0.004599645221623261
2021-10-27,-0.0072839601895497985
2021-10-28,0.01467499424747909
2021-10-29,-0.01198359185418596
2021-11-01,0.002300349299446447
2021-11-02,0.009388864072561676
2021-11-03,0.005787492289196505
2021-11-04,-0.011303014181994087
2021-11-05,0.002286482888009589
2021-11-08,-0.00020733025209240807
2021-11-09,0.0037333526120695293
2021-11-10,-0.004959348881700465
2021-11-11,0.0004152632935277012
2021-11-12,0.0004150909215046017
2021-11-15,0.005602943113088399
2021-11-16,-0.006190725502232652
2021-11-17,0.00664446644977934
2021-11-18,-0.00020621835271261713
2021-11-19,-0.005364044609300955
2021-11-22,-0.004978498048752722
2021-11-23,0.010631774319034282
2021-11-24,0.013407616385214816
2021-11-26,-0.02707119786556822
2021-11-29,0.012552502733870208
2021-11-30,-0.02086762262636277
2021-12-01,-0.013083020662149836
2021-12-02,0.027367849143772327
2021-12-03,-0.004994803858733632
2021-12-06,0.014432123998182833
2021-12-07,0.017732148080267462
2021-12-08,0.00425435146358355
2021-12-09,-0.012709338337981158
2021-12-10,0.005108161331438321
2021-12-13,0.013417425205399569
2021-12-14,-0.011033107382737883
2021-12-15,0.014807359915234741
2021-12-16,0.0037978065033170694
2021-12-17,-0.0033850300823436985
2021-12-20,-0.006549061984400306
2021-12-21,0.005679399081349068
2021-12-22,0.009883081946576944
2021-12-23,-0.0029960794353279807
2021-12-27,0.02043275935073008
2021-12-28,0.004318878667673998
2021-12-29,0.006059518478797266
2021-12-30,0.004468509084594174
2021-12-31,0.002127736921185841
2022-01-03,-0.009264614873334076
2022-01-04,-0.0038962911455744376
2022-01-05,-0.03246631372002973
2022-01-06,0.0012128445445807046
2022-01-07,-0.005249351404902458
2022-01-10,-0.005885980367701715
2022-01-11,-0.001633186144406662
2022-01-12,0.0026583574914307295
2022-01-13,-0.0034670696831191616
2022-01-14,-0.011666180228684597
2022-01-18,-0.0068336024703631315
2022-01-19,-0.012927644935999738
2022-01-20,-0.008871905455867357
2022-01-21,-0.000639610791756895
2022-01-24,0.002133031098514815
2022-01-25,-0.0027667802058450874
2022-01-26,-0.01664526047749637
2022-01-27,-0.018012089758402183
2022-01-28,0.03469616463841785
2022-01-31,0.011106195619288606
2022-02-01,-0.006759516521631315
2022-02-02,0.017226868853615462
2022-02-03,-0.010244863398803372
2022-02-04,-0.013730436595445927
2022-02-07,0.00021434662492647583
2022-02-08,-0.008993859650017533
2022-02-09,0.02420078967530781
2022-02-10,-0.02848096524288035
2022-02-11,-0.013680883701579938
2022-02-14,-0.010788174596999989
2022-02-15,0.004896490530386544
2022-02-16,0.0026577816893709194
2022-02-17,-0.008614941812935428
2022-02-18,-0.00445625282236739
2022-02-22,-0.0026858362482150566
2022-02-23,-0.013016259099106975
2022-02-24,0.017280646786293374
2022-02-25,0.025033705790097782
2022-02-28,-0.017226534385174186
2022-03-01,-0.001996922608031082
2022-03-02,0.01778576917030006
2022-03-03,0.010921568406730975
2022-03-04,0.008426933699537953
2022-03-07,-0.018212705560796127
2022-03-08,-0.008947986825829313
2022-03-09,0.016736461127130342
2022-03-10,0.0034652634655429893
2022-03-11,-0.00992898799006059
2022-03-14,-0.006103992854396223
2022-03-15,0.007896487629839744
2022-03-16,0.011098866684202457
2022-03-17,0.01420591341372357
2022-03-18,0.0023343661524994896
2022-03-21,-0.005131622114121548
2022-03-22,0.000641823737911773
2022-03-23,-0.011336801661924079
2022-03-24,0.007788837332013632
2022-03-25,0.01180756002945138
2022-03-28,0.012730839308441988
2022-03-29,0.029331541585471355
2022-03-30,-0.005495603429614082
2022-03-31,-0.011051855833863922
2022-04-01,0.019867462918097045
2022-04-04,-0.0030438973209562237
2022-04-05,0.0008141959311238622
2022-04-06,0.014846505746401784
2022-04-07,-0.008216340921283316
2022-04-08,0.003636881234916123
2022-04-11,-0.013690158329461188
2022-04-12,-0.0030619156128779412
2022-04-13,0.004094975429530301
2022-04-14,-0.005709743036539483
2022-04-18,-0.0024609461237538044
2022-04-19,0.020970443949805517
2022-04-20,0.018928791075510487
2022-04-21,-0.006521931336509135
2022-04-22,-0.017903284728583824
2022-04-25,-0.0046586499918714885
2022-04-26,-0.015669511800064373
2022-04-27,-0.0059951785400970126
2022-04-28,0.018302588709836254
2022-04-29,-0.04820276943507573
2022-05-02,-0.025965450732171935
2022-05-03,0.012117120911662171
2022-05-04,0.01175451159320584
2022-05-05,-0.02560245219110202
2022-05-06,-0.010156753664568585
2022-05-09,-0.046620471114717454
2022-05-10,-0.022227465462449802
2022-05-11,-0.0014358018822141494
2022-05-12,0.007428821487161397
2022-05-13,0.02497613801858134
2022-05-16,-0.008122477089706148
2022-05-17,0.010762634888063838
2022-05-18,-0.029166821989949354
2022-05-19,-0.0019071453475550948
2022-05-20,0.011705437232992555
2022-05-23,0.012986923197679578
2022-05-24,0.011655233217078509
2022-05-25,0.005529756221843929
2022-05-26,-0.0011456313419317965
2022-05-27,0.028217462649944514
2022-05-31,-0.01338669193181441
2022-06-01,-0.010854914727033593
2022-06-02,0.01508921468650759
2022-06-03,-0.01261267848832115
2022-06-06,-0.002965386246174817
2022-06-07,0.011667985547833881
2022-06-08,-0.023971233507106282
2022-06-09,-0.022937786101288715
2022-06-10,-0.023713577090414883
2022-06-13,-0.048093540393926104
2022-06-14,-0.0071443898493299685
2022-06-15,0.022873069970946736
2022-06-16,-0.02386929223219414
2022-06-17,0.005920253905033368
2022-06-21,0.018623508456697024
2022-06-22,0.01620665549020983
2022-06-23,0.01968608366702651
2022-06-24,0.021749809599524328
2022-06-27,-0.0035876993108107103
2022-06-28,-0.013682078939408648
2022-06-29,-0.006327596717038753
2022-06-30,0.0007347203433423211
2022-07-01,0.017866010047082437
2022-07-05,-0.004087642338279296
2022-07-06,-0.000724357895501071
2022-07-07,0.0007248829702037884
2022-07-08,-0.004587153124969046
2022-07-11,0.0
2022-07-12,-0.006306007542386194
2022-07-13,-0.005370163107705106
2022-07-14,-0.009815611246406841
2022-07-15,0.016109157743835034
2022-07-18,-0.009756276449988888
2022-07-19,0.027586317910154312
2022-07-20,-0.0050337367353128215
2022-07-21,0.01035889010554003
2022-07-22,0.007630110199009943
2022-07-25,0.0007100609419279369
2022-07-26,0.001891209592363774
2022-07-27,0.005428728295016949
2022-07-28,0.03685448327829377
2022-07-29,0.003848783864951022
2022-08-01,-0.00902146223079725
2022-08-02,-0.013199607536672375
2022-08-03,0.004151299192131974
2022-08-04,0.0009187516475477331
2022-08-05,0.0032125320900355803
2022-08-08,0.0073192631007139575
2022-08-09,0.007947248535072227
2022-08-10,0.013516326181252092
2022-08-11,-0.004667587043966304
2022-08-12,0.016971757933318843
2022-08-15,0.004392013129985495
2022-08-16,-0.003935386851767975
2022-08-17,-0.0028534376540514383
2022-08-18,-0.006823656332332173
2022-08-19,-0.009751707670675014
2022-08-22,-0.02081478461175912
2022-08-23,-0.015085516094416329
2022-08-24,0.007890398628842776
2022-08-25,0.015427108549685098
2022-08-26,-0.025397022804784175
2022-08-29,-0.008608462966137709
2022-08-30,-0.01431593703586087
2022-08-31,-0.0035715709542333274
2022-09-01,0.0035843727960005456
2022-09-02,-0.01714288968749822
2022-09-06,0.010416813257495106
2022-09-07,0.01917999597941855
2022-09-08,0.002822937396283809
2022-09-09,0.009617401120365132
2022-09-12,0.008364329054372233
2022-09-13,-0.038018279198008154
2022-09-14,-0.012215625323238832
2022-09-15,-0.02182340997008303
2022-09-16,0.0002478815970945458
2022-09-19,-0.0019007309265806072
2022-09-20,-0.026309099168460137
2022-09-21,-0.014668164356989144
2022-09-22,-0.00940192681626928
2022-09-23,-0.01239139741170625
2022-09-26,-0.02696184478944119
2022-09-27,-0.013168946982440533
2022-09-28,0.018904594076198045
2022-09-29,-0.027830761858530284
2022-09-30,0.010665302808087418
2022-10-03,0.01860594037804808
2022-10-04,0.015812402268806203
2022-10-05,-0.018518308137467576
2022-10-06,-0.032813985750110075
2022-10-07,-0.023748865019848964
2022-10-10,-0.011294610478140177
2022-10-11,0.009373432132771864
2022-10-12,-0.01334890082724316
2022-10-13,0.018823493819830395
2022-10-14,-0.02511554616393452
2022-10-17,0.037311197646143546
2022-10-18,0.013131633168595114
2022-10-19,-0.02507769802149218
2022-10-20,-0.004913037619255878
2022-10-21,0.0069705371033845775
2022-10-24,-0.0005765823798256076
2022-10-25,0.03953819433967265
2022-10-26,-0.0019434904703392597
2022-10-27,0.000556111968429196
2022-10-28,0.02363086027529837
2022-10-31,-0.0024440062296349208
2022-11-01,-0.0016338287486556968
2022-11-02,-0.026179192003866536
2022-11-03,-0.0005602050307739193
2022-11-04,0.014009417810960878
2022-11-07,-0.0002763874903489727
2022-11-08,0.006080918866327112
2022-11-09,-0.010989157948707584
2022-11-10,0.07666685675752416
2022-11-11,-0.0005161228883573399
2022-11-14,-0.026587389346687584
2022-11-15,0.012463574850595238
2022-11-16,-0.007072175459221897
2022-11-17,-0.00896858783431076
2022-11-18,0.012776596699965115
2022-11-21,0.007095558873436714
2022-11-22,0.004958474104930222
2022-11-23,0.0015579808155337105
2022-11-25,0.00596311593028287
2022-11-28,-0.028092612605772005
2022-11-29,0.016706290943214963
2022-11-30,0.02347432975792141
2022-12-01,-0.002039022106486099
2022-12-02,-0.004851464043476139
2022-12-05,-0.01693625245021202
2022-12-06,-0.007570031241626807
2022-12-07,0.00210400612876116
2022-12-08,0.007349448844109707
2022-12-09,-0.002084601214828119
2022-12-12,0.008355049772542422
2022-12-13,0.02200948347691245
2022-12-14,-0.009627576488302592
2022-12-15,-0.011511914906104592
2022-12-16,-0.029502921875328658
2022-12-19,-0.011839730355443612
2022-12-20,-0.0021835280764699316
2022-12-21,0.010120473045080569
2022-12-22,-0.004874046704306467
2022-12-23,0.008979594811799885
2022-12-27,-0.0008093182898709639
2022-12-28,-0.015924175605938395
2022-12-29,0.022216176348196504
2022-12-30,-0.009122706380807255
2023-01-03,0.0037906859535632442
2023-01-04,0.022929651811081975
2023-01-05,-0.029271958218110794
2023-01-06,0.029067978593709576
2023-01-09,-0.0005275983667101247
2023-01-10,0.0029049257821698315
2023-01-11,0.03634467882142611
2023-01-12,0.011181850361808188
2023-01-13,-0.005780183262661054
2023-01-17,0.0002526491928926955
2023-01-18,-0.015415852524833018
2023-01-19,-0.0048767339558192235
2023-01-20,0.011606927235612297
2023-01-23,0.002804728189908845
2023-01-24,0.004322282475036632
2023-01-25,0.0010127678899811698
2023-01-26,0.011380788162583144
2023-01-27,0.00900228330383257
2023-01-30,-0.012143760095985834
2023-01-31,0.01831413944177762
2023-02-01,0.007390854812227454
2023-02-02,0.022988642224810008
2023-02-03,-0.020798569409828493
2023-02-06,-0.006347526325491515
2023-02-07,-0.0039312178785059215
2023-02-08,-0.002713301744737384
2023-02-09,-0.009646465357530665
2023-02-10,0.0019981138390734454
2023-02-13,0.009222339631680176
2023-02-14,-0.010373123366569037
2023-02-15,0.0027454411773768506
2023-02-16,-0.009208671732722551
2023-02-17,-0.005023986576348616
2023-02-21,-0.019691806152803193
2023-02-22,-0.009013815794792213
2023-02-23,0.009615392982227133
2023-02-24,-0.01853256371710077
2023-02-27,0.0015732951021050212
2023-02-28,0.0005237540374762872
2023-03-01,-0.015440848582874644
2023-03-02,0.01302489328659262
2023-03-03,0.016793552923930033
2023-03-06,-0.0038711164487778005
2023-03-07,-0.025129490783977526
2023-03-08,0.01408453054067449
2023-03-09,-0.022798852078099507
2023-03-10,-0.03191196343669889
2023-03-13,0.016066598640883445
2023-03-14,0.010359848731214871
2023-03-15,0.0005397237955853118
2023-03-16,0.0
2023-03-17,-0.022923573714786705
2023-03-20,0.010729855441537373
2023-03-21,-0.005775221934230745
2023-03-22,-0.03651455244440671
2023-03-23,-0.006029568133010255
2023-03-24,0.025707842886578902
2023-03-27,-0.0033794554016280953
2023-03-28,-0.003390562556483956
2023-03-29,0.023816214854486706
2023-03-30,0.013015501187888523
2023-03-31,0.021870162341948607
2023-04-03,-0.00936345827579843
2023-04-04,0.0002700239722031039
2023-04-05,-0.005129519296340979
2023-04-06,0.0067842501100709995
2023-04-10,0.005121447303981341
2023-04-11,0.004826987621816992
2023-04-12,-0.002935827925657386
2023-04-13,-0.0032118887716934275
2023-04-14,-0.017185865808295953
2023-04-17,0.02267756969232604
2023-04-18,-0.001603051994266358
2023-04-19,0.005887257882780217
2023-04-20,-0.011971381982518459
2023-04-21,0.0010771206526192234
2023-04-24,-0.0026896807268609324
2023-04-25,-0.009169443214076312
2023-04-26,-0.008165226124787206
2023-04-27,0.02414888814936078
2023-04-28,0.011522254763310036
2023-05-01,-0.009271463832891236
2023-05-02,-0.01711245241741266
2023-05-03,-0.006256845403099898
2023-05-04,0.009307613826972538
